reaction_id,reaction_name,reaction_equation,flux,lower_bound,upper_bound,reversible
LDH_D,D-lactate dehydrogenase,lac__D_c + nad_c <=> h_c + nadh_c + pyr_c,0.0,-1000.0,1000.0,True
LDH_D2,D-lactate dehydrogenase,lac__D_c + q8_c --> pyr_c + q8h2_c,0.0,0.0,1000.0,False
LDH_L,L-lactate dehydrogenase,lac__L_c + nad_c <=> h_c + nadh_c + pyr_c,0.0,-1000.0,1000.0,True
LEUTA,Leucine transaminase,akg_c + leu__L_c <=> 4mop_c + glu__L_c,-0.17877622967188753,-1000.0,1000.0,True
LEUabc,L-leucine transport via ABC system,atp_c + h2o_c + leu__L_e --> adp_c + h_c + leu__L_c + pi_c,0.0,0.0,1000.0,False
LEUabcpp,L-leucine transport via ABC system (periplasm),atp_c + h2o_c + leu__L_p --> adp_c + h_c + leu__L_c + pi_c,0.0,0.0,1000.0,False
LEUt3pp,L-leucine transport out via proton antiport (periplasm),h_p + leu__L_c --> h_c + leu__L_p,0.0,0.0,1000.0,False
LEUtex,L-leucine transport via diffusion (extracellular to periplasm),leu__L_e <=> leu__L_p,0.0,-1000.0,1000.0,True
LGTHL,Lactoylglutathione lyase,gthrd_c + mthgxl_c --> lgt__S_c,0.0,0.0,1000.0,False
LLEUDr,L leucine dehydrogenase,h2o_c + leu__L_c + nad_c <=> 4mop_c + h_c + nadh_c + nh4_c,0.0,-1000.0,1000.0,True
LMN2,Laminaribiase,h2o_c + lmn2_c --> 2.0 glc__D_c,0.0,0.0,1000.0,False
LMN2abc,Laminoribiose transport via ABC-transporter,atp_c + h2o_c + lmn2_e --> adp_c + h_c + lmn2_c + pi_c,0.0,0.0,1000.0,False
LNLCtexi,Linoleic acid  n C182  transport periplasm,lnlc_e --> lnlc_p,0.0,0.0,1000.0,False
LPLIPAL1E120pp,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)",1agpe120_p + h2o_p --> ddca_p + g3pe_p + h_p,0.0,0.0,1000.0,False
LPLIPAL1E161pp,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1) (periplasm)",1agpe161_p + h2o_p --> g3pe_p + h_p + hdcea_p,0.0,0.0,1000.0,False
LPLIPAL2E141,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)",2agpe141_c + h2o_c --> g3pe_c + h_c + ttdcea_c,0.0,0.0,1000.0,False
LSERDHr,L-serine dehydrogenase,nadp_c + ser__L_c <=> 2amsa_c + h_c + nadph_c,0.0,-1000.0,1000.0,True
LYSDC,Lysine decarboxylase,h_c + lys__L_c --> 15dap_c + co2_c,0.0,0.0,1000.0,False
LYSGLUGLYtr,Tripeptide transport,atp_c + h2o_c + lysglugly_e --> adp_c + h_c + lysglugly_c + pi_c,0.0,0.0,1000.0,False
LYSabc,L-lysine transport via ABC system,atp_c + h2o_c + lys__L_e --> adp_c + h_c + lys__L_c + pi_c,0.0,0.0,1000.0,False
LYSabcpp,L-lysine transport via ABC system (periplasm),atp_c + h2o_c + lys__L_p --> adp_c + h_c + lys__L_c + pi_c,0.0,0.0,1000.0,False
LYSt3pp,L-lysine transport out via proton antiport (cytoplasm to periplasm),h_p + lys__L_c --> h_c + lys__L_p,0.0,0.0,1000.0,False
LYSt3r,L lysine transport out via proton antiport reversible,h_e + lys__L_c --> h_c + lys__L_e,0.0,0.0,1000.0,False
LYSt5r,LYStiDF,lys__L_e <=> lys__L_c,0.0,-1000.0,1000.0,True
LYStex,L-lysine transport via diffusion (extracellular to periplasm),lys__L_e <=> lys__L_p,0.0,-1000.0,1000.0,True
L_LACD2,L-Lactate dehydrogenase (ubiquinone),lac__L_c + q8_c --> pyr_c + q8h2_c,0.0,0.0,1000.0,False
L_LACD3,L-Lactate dehydrogenase (menaquinone),lac__L_c + mqn8_c --> mql8_c + pyr_c,0.0,0.0,1000.0,False
L_LACt2rpp,L-lactate reversible transport via proton symport (periplasm),h_p + lac__L_p --> h_c + lac__L_c,0.0,0.0,1000.0,False
L_LACtex,L-lactate transport via diffusion (extracellular to periplasm),lac__L_e <=> lac__L_p,0.0,-1000.0,1000.0,True
MACACI,Maleylacetoacetate isomerase,4mlacac_c --> 4fumacac_c,0.0,0.0,1000.0,False
MACCOAT,2-Methylacetyl-CoA thiolase,2maacoa_c + coa_c --> accoa_c + ppcoa_c,0.0,0.0,1000.0,False
MAEB,NADP-dependent malic enzyme (maeB),mal__L_c + nadp_c <=> co2_c + nadph_c + pyr_c,0.0,-1000.0,1000.0,True
MAK,RXN-12960,atp_c + malt_c <=> adp_c + h_c + malt1p_c,0.0,-1000.0,1000.0,True
MALS,Malate synthase,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c,5.15588667338647,0.0,1000.0,False
MALT,Alpha glucosidase,h2o_c + malt_c --> 2.0 glc__D_c,0.0,0.0,1000.0,False
MALTHPabc,MALTHPabc,atp_c + h2o_c + malthp_e --> adp_c + h_c + malthp_c + pi_c,0.0,0.0,1000.0,False
MALTHXabc,Maltohexaose transport via ABC system,atp_c + h2o_c + malthx_e --> adp_c + h_c + malthx_c + pi_c,0.0,0.0,1000.0,False
MALTT,Maltosyltransferase  4 units specific,2.0 malt1p_c --> glyg4n_c + 2.0 pi_c,0.0,0.0,1000.0,False
MALTTRabc,Maltotriose transport via ABC system,atp_c + h2o_c + malttr_e --> adp_c + h_c + malttr_c + pi_c,0.0,0.0,1000.0,False
MALTabc,Maltose transport via ABC system,atp_c + h2o_c + malt_e --> adp_c + h_c + malt_c + pi_c,0.0,0.0,1000.0,False
MALt2_2,Malate transport via proton symport (2 H),2.0 h_e + mal__L_e --> 2.0 h_c + mal__L_c,0.0,0.0,1000.0,False
MALt2_2pp,Malate transport via proton symport (2 H) (periplasm),2.0 h_p + mal__L_p --> 2.0 h_c + mal__L_c,0.0,0.0,1000.0,False
MALt5,Na+/malate symporter,mal__L_e + na1_e --> mal__L_p + na1_p,0.0,0.0,1000.0,False
MAN1PT,Mannose 1 phosphate guanylyltransferase,gtp_c + h_c + man1p_c --> gdpmann_c + ppi_c,0.0,0.0,1000.0,False
MAN1PT2,Mannose-1-phosphate guanylyltransferase (GDP),gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,0.0,0.0,1000.0,False
MAN6PI,Mannose-6-phosphate isomerase,man6p_c <=> f6p_c,0.0,-1000.0,1000.0,True
MANA1,Mannase,h2o_c + manb_c --> 2.0 man_c,0.0,0.0,1000.0,False
MANA2,Mannase,h2o_c + mantr_c --> man_c + manb_c,0.0,0.0,1000.0,False
MANA3,Mannase,h2o_c + manttr_c --> man_c + mantr_c,0.0,0.0,1000.0,False
MANE,Manose epimerase,man_c <=> glc__D_c,0.0,-1000.0,1000.0,True
MANTTRabc,Mannotetraose transport via ABC transporter,atp_c + h2o_c + manttr_e --> adp_c + h_c + manttr_c + pi_c,0.0,0.0,1000.0,False
MANpts,D-mannose transport via PEP:Pyr PTS,man_e + pep_c --> man6p_c + pyr_c,0.0,0.0,1000.0,False
MB2CFO,,fad_c + m2bcoa_c --> 2mb2coa_c + fadh2_c + 4.0 h_c,0.0,0.0,1000.0,False
MBCOAi,"3-Methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase",fad_c + ivcoa_c <=> 3mb2coa_c + fadh2_c,0.0,-1000.0,1000.0,True
MCCC,Methylcrotonoyl-CoA carboxylase,3mb2coa_c + atp_c + hco3_c --> 3mgcoa_c + adp_c + h_c + pi_c,0.0,0.0,1000.0,False
MCITD,2-methylcitrate dehydratase,2mcit_c --> 2mcacn_c + h2o_c,0.0,0.0,1000.0,False
MCITL2,Methylisocitrate lyase,micit_c <=> pyr_c + succ_c,0.0,-1000.0,1000.0,True
MCITS,2-methylcitrate synthase,h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c,0.0,0.0,1000.0,False
MCOATA,Malonyl-CoA-ACP transacylase,ACP_c + malcoa_c <=> coa_c + malACP_c,0.0,-1000.0,1000.0,True
MCSNAH,5-Methylcytosine aminohydrolase,5mcsn_c + h2o_c + h_c --> nh4_c + thym_c,0.0,0.0,1000.0,False
MCTC_1,,3mb2coa_c + atp_c + hco3_c --> 3mgcoa_c + adp_c + h_c + pi_c,0.0,0.0,1000.0,False
MCTP1App,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),murein5p5p_p --> ala__D_p + murein5px4p_p,0.0,0.0,1000.0,False
MCTP1Bpp,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),murein5p5p_p --> alaala_p + murein5px3p_p,0.0,0.0,1000.0,False
MCTP2App,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),murein5p5p5p_p --> 2.0 ala__D_p + murein5px4px4p_p,0.0,0.0,1000.0,False
MDDCP1pp,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p,0.0,0.0,1000.0,False
MDDCP2pp,"Murein D,D-carboxypeptidase (murein5px4px4p) (periplasm)",h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p,0.0,0.0,1000.0,False
MDDCP3pp,"Murein D,D-carboxypeptidase (murein5p5p) (periplasm)",h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p,0.0,0.0,1000.0,False
MDDCP4pp,"Murein D,D-carboxypeptidase (murein5p4p) (periplasm)",h2o_p + murein5p4p_p --> ala__D_p + murein4p4p_p,0.0,0.0,1000.0,False
MDDCP5pp,"Murein D,D-carboxypeptidase (murein5p3p) (periplasm)",h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p,0.0,0.0,1000.0,False
MDDEP1pp,"Murein D,D-endopeptidase (murein4px4p) (periplasm)",h2o_p + murein4px4p_p --> murein4p4p_p,0.0,0.0,1000.0,False
MDDEP3pp,"Murein D,D-endopeptidase (murein5px4p) (periplasm)",h2o_p + murein5px4p_p --> murein5p4p_p,0.0,0.0,1000.0,False
MDDEP4pp,"Murein D,D-endopeptidase (murein4px4px4p) (periplasm)",h2o_p + murein4px4px4p_p --> murein4px4p4p_p,0.0,0.0,1000.0,False
MDH,Malate dehydrogenase,mal__L_c + nad_c <=> h_c + nadh_c + oaa_c,18.58630574680307,-1000.0,1000.0,True
MDH2,Malate dehydrogenase (ubiquinone 8 as acceptor),mal__L_c + q8_c --> oaa_c + q8h2_c,0.0,0.0,1000.0,False
MDH3,Malate dehydrogenase (menaquinone 8 as acceptor),mal__L_c + mqn8_c --> mql8_c + oaa_c,0.0,0.0,1000.0,False
MDNTHAep,N  2 methyl 3 5 dinitrophenyl  4 methyl 3 5 dinitroaniline extrusion pump,2m35mdntha_c + h_p --> 2m35mdntha_e + h_c,0.0,0.0,1000.0,False
MDRPD,5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase,5mdru1p_c --> dkmpp_c + h2o_c,0.0,0.0,1000.0,False
ME1,Malic enzyme (NAD),mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,0.0,0.0,1000.0,False
ME2,Malic enzyme (NADP),mal__L_c + nadp_c --> co2_c + nadph_c + pyr_c,0.0,0.0,1000.0,False
MECDPDH2,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",2mecdp_c + nadh_c --> h2mb4p_c + h2o_c + nad_c,0.43649349909124746,0.0,1000.0,False
MECDPDH3_syn,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase (FRDX)",2mecdp_c + 2.0 fdxrd_c + h_c --> 2.0 fdxo_2_2_c + h2mb4p_c + h2o_c,0.0,0.0,1000.0,False
MECDPDH4E,,2mecdp_c + fdxrd_c + h_c <=> fdxo_2_2_c + h2mb4p_c + h2o_c,0.0,-1000.0,1000.0,True
MECDPDH_syn,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",2mecdp_c + nadph_c --> h2mb4p_c + h2o_c + nadp_c,0.0,0.0,1000.0,False
MECDPS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",2p4c2me_c --> 2mecdp_c + cmp_c,0.43649349909124274,0.0,1000.0,False
MELIBt2,Melibiose transport in via symport,h_e + melib_e --> h_c + melib_c,0.0,0.0,1000.0,False
MELIBt2pp,Melibiose transport in via symport (periplasm),h_p + melib_p --> h_c + melib_c,0.0,0.0,1000.0,False
MELIBt3ipp,Melibiose transport in via antiport (periplasm),h_p + melib_c --> h_c + melib_p,0.0,0.0,1000.0,False
MEOHtex,Methanol transport via diffusion (extracellular to periplasm),meoh_e <=> meoh_p,0.0,-1000.0,1000.0,True
MEOHtrpp,Methanol reversible transport via diffusion (periplasm),meoh_p <=> meoh_c,0.0,-1000.0,1000.0,True
MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,0.4364934990912427,0.0,1000.0,False
MEPCT_1,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,0.0,0.0,1000.0,False
METAT,Methionine adenosyltransferase,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,0.0,0.0,1000.0,False
METDabc,D-methionine transport via ABC system,atp_c + h2o_c + met__D_e --> adp_c + h_c + met__D_c + pi_c,0.0,0.0,1000.0,False
METDabcpp,D-methionine transport via ABC system (periplasm),atp_c + h2o_c + met__D_p --> adp_c + h_c + met__D_c + pi_c,0.0,0.0,1000.0,False
METDtex,D-methionine transport via diffusion (extracellular to periplasm),met__D_e <=> met__D_p,0.0,-1000.0,1000.0,True
METOX1s,Methionine oxidation (spontaneous),h2o2_c + met__L_c --> h2o_c + metsox_S__L_c,0.0,0.0,1000.0,False
METOX2s,Methionine oxidation 2 (spontaneous),h2o2_c + met__L_c --> h2o_c + metsox_R__L_c,0.0,0.0,1000.0,False
METS,Methionine synthase,5mthf_c + hcys__L_c --> h_c + met__L_c + thf_c,0.061072979956030976,0.0,1000.0,False
METSOXR1,L-methionine-S-oxide reductase,metsox_S__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,0.0,0.0,1000.0,False
METSOXR2,L-methionine-R-sulfoxide reductase,metsox_R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,0.0,0.0,1000.0,False
METabc,L-methionine transport via ABC system,atp_c + h2o_c + met__L_e --> adp_c + h_c + met__L_c + pi_c,0.0,0.0,1000.0,False
METabcpp,L-methionine transport via ABC system (periplasm),atp_c + h2o_c + met__L_p --> adp_c + h_c + met__L_c + pi_c,0.0,0.0,1000.0,False
METt3pp,L-methionine tranport out via proton antiport (periplasm),h_p + met__L_c --> h_c + met__L_p,0.0,0.0,1000.0,False
MG2tex,Magnesium (Mg+2) transport via diffusion (extracellular to periplasm),mg2_e <=> mg2_p,0.0034423464587423004,-1000.0,1000.0,True
MG2tpp,Magnesium (+2) transport in via diffusion,mg2_p --> mg2_c,0.0034423464587423004,0.0,1000.0,False
MG2uabcpp,"Magnesium (Mg+2) ABC transporter (ubtake, periplasm)",atp_c + h2o_c + mg2_p --> adp_c + h_c + mg2_c + pi_c,0.0,0.0,1000.0,False
MGCH,Methylglutaconyl-CoA hydratase,3mgcoa_c + h2o_c <=> hmgcoa_c,0.0,-1000.0,1000.0,True
MGSA,Methylglyoxal synthase,dhap_c --> mthgxl_c + pi_c,0.0,0.0,1000.0,False
MGt5,Magnesium transport in/out via permease (no H+),mg2_c <=> mg2_e,0.0,-1000.0,1000.0,True
MHPGLUT2,5-methyltetrahydropteroyltriglutamate methyltransferase,ahcys_c + h_c + mhpglu_c <=> amet_c + hpglu_c,8.848913663395174e-05,-1000.0,1000.0,True
MI1PP,Myo-inositol 1-phosphatase,h2o_c + mi1p__D_c --> inost_c + pi_c,0.0,0.0,1000.0,False
MICITDr,2-methylisocitrate dehydratase,2mcacn_c + h2o_c <=> micit_c,0.0,-1000.0,1000.0,True
MLDCP3App,"Murein L,D-carboxypeptidase (murein5px3p) (periplasm)",h2o_p + murein5px3p_p --> alaala_p + murein3px3p_p,0.0,0.0,1000.0,False
MLDEP1pp,"Murein L,D-endopeptidase (murein3px3p) (periplasm)",h2o_p + murein3px3p_p --> murein3p3p_p,0.0,0.0,1000.0,False
MLDEP2pp,"Murein L,D-endopeptidase (murein5px3p) (periplasm)",h2o_p + murein5px3p_p --> murein5p3p_p,0.0,0.0,1000.0,False
MLG,,gthrd_c + h_c + mthgxl_c --> lacgth_c,0.0,0.0,1000.0,False
MLTG1,Maltodextrin glucosidase (maltotriose),h2o_c + malttr_c --> glc__D_c + malt_c,0.0,0.0,1000.0,False
MLTG2,Maltodextrin glucosidase (maltotetraose),h2o_c + maltttr_c --> glc__D_c + malttr_c,0.0,0.0,1000.0,False
MLTG3,Maltodextrin glucosidase (maltopentaose),h2o_c + maltpt_c --> glc__D_c + maltttr_c,0.0,0.0,1000.0,False
MLTG4,Maltodextrin glucosidase (maltohexaose),h2o_c + malthx_c --> glc__D_c + maltpt_c,0.0,0.0,1000.0,False
MLTG5,Maltodextrin glucosidase (maltoheptaose),h2o_c + malthp_c --> glc__D_c + malthx_c,0.0,0.0,1000.0,False
MLTG6,Maltodextrin glucosidase  dextrin,dextrin_c + 2.0 h2o_c --> 2.0 glc__D_c,0.0,0.0,1000.0,False
MLTGY1pp,Murein lytic transglycosylase (murein4p4p) (periplasm),murein4p4p_p --> 2.0 anhgm4p_p,0.0,0.0,1000.0,False
MLTGY2pp,Murein lytic transglycosylase (murein4p3p) (periplasm),murein4p3p_p --> anhgm3p_p + anhgm4p_p,0.0,0.0,1000.0,False
MLTGY3pp,Murein lytic transglycosylase (murein3p3p) (periplasm),murein3p3p_p --> 2.0 anhgm3p_p,0.0,0.0,1000.0,False
MLTGY4pp,Murein lytic transglycosylase (murein4px4p4p) (periplasm),murein4px4p4p_p --> anhgm4p_p + murein4px4p_p,0.0,0.0,1000.0,False
MMSAD3,Methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde),coa_c + msa_c + nad_c --> accoa_c + co2_c + nadh_c,0.0,0.0,1000.0,False
MMSDHir,Methylmalonate semialdehyde dehydrogenase  acylating,coa_c + mmalsa__S_c + nad_c --> co2_c + nadh_c + ppcoa_c,0.0,0.0,1000.0,False
MMTSAO,(S)-Methylmalonate semialdehyde:NAD+ oxidoreductase (CoA-propanoylating),coa_c + mmtsa_c + nad_c --> co2_c + nadh_c + ppcoa_c,0.0,0.0,1000.0,False
MN2t3pp,Manganese (Mn+2) transport out via proton antiport (periplasm),h_p + mn2_c --> h_c + mn2_p,0.0,0.0,1000.0,False
MN2tipp,Manganese transport in via permease (no H+),mn2_c --> mn2_p,0.0,0.0,1000.0,False
MN6PP,Mannose 6-phosphate phosphatase,h2o_c + man6p_c --> man_c + pi_c,0.0,0.0,1000.0,False
MNabc,Manganese transport via ABC system,atp_c + h2o_c + mn2_e --> adp_c + h_c + mn2_c + pi_c,0.0,0.0,1000.0,False
MNabc_1,Manganese Mn2 transport via ABC system periplasm,atp_c + h2o_c + mn2_p --> adp_c + h_c + mn2_c + pi_c,0.0,0.0,1000.0,False
MNt2,Manganese transport in via proton symport,h_e + mn2_e --> h_c + mn2_c,0.00027419727988368063,0.0,1000.0,False
MNtex,Manganese (Mn+2) transport via diffusion (extracellular to periplasm),mn2_e <=> mn2_p,0.0,-1000.0,1000.0,True
MOBDabc,Molybdate transport via ABC system,atp_c + h2o_c + mobd_e --> adp_c + h_c + mobd_c + pi_c,0.0,0.0,1000.0,False
MOBDabc_rev,T06232b,atp_c + h2o_c + mobd_c --> adp_c + h_c + mobd_e + pi_c,0.0,0.0,1000.0,False
MOBDabcpp,Molybdate transport via ABC system (periplasm),atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c,0.0,0.0,1000.0,False
MOBDtex,Molybdate transport via diffusion (extracellular to periplasm),mobd_e <=> mobd_p,0.0,-1000.0,1000.0,True
MOHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,0.0,0.0,1000.0,False
MOTH1,Maltooligosyltrehalose trehalohydrolase (maltosyltrehalose),h2o_c + malttre_c --> malt_c + tre_c,0.0,0.0,1000.0,False
MOTS1,Maltooligosyltrehalose synthase (maltotetraose),maltttr_c --> malttre_c,0.0,0.0,1000.0,False
MPTG,Murein polymerizing transglycosylase,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c,0.0,0.0,1000.0,False
MPTG2,Murein polymerizing transglycosylase 2 (three linked units),murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c,0.0,0.0,1000.0,False
MQN8t,Menaquinone-8 transport, <=> mqn8_c,3.9681227190106085e-05,-1000.0,1000.0,True
MSO3abc,Methanesulfonate transport via ABC system,atp_c + h2o_c + mso3_e --> adp_c + h_c + mso3_c + pi_c,0.0,0.0,1000.0,False
MSO3abcpp,Methanesulfonate transport via ABC system (periplasm),atp_c + h2o_c + mso3_p --> adp_c + h_c + mso3_c + pi_c,0.0,0.0,1000.0,False
MSO3tex,Methanesulfonate transport via diffusion (extracellular to periplasm),mso3_e <=> mso3_p,0.0,-1000.0,1000.0,True
MS_1,,hcys__L_c + mhpglu_c <=> hpglu_c + met__L_c,-8.848913663395174e-05,-1000.0,1000.0,True
MTAP,5  methylthioadenosine phosphorylase,5mta_c + pi_c --> 5mdr1p_c + ade_c,0.0,0.0,1000.0,False
MTHFC,Methenyltetrahydrofolate cyclohydrolase,h2o_c + methf_c <=> 10fthf_c + h_c,0.3919636227507421,-1000.0,1000.0,True
MTHFD,Methylenetetrahydrofolate dehydrogenase (NADP),mlthf_c + nadp_c <=> methf_c + nadph_c,0.3919636227507421,-1000.0,1000.0,True
MTHFR2,"5,10-methylenetetrahydrofolate reductase (NADH)",2.0 h_c + mlthf_c + nadh_c --> 5mthf_c + nad_c,0.061072979956030976,0.0,1000.0,False
MTHFR3,5 10 methylenetetrahydrofolatereductase  NADPH,2.0 h_c + mlthf_c + nadph_c --> 5mthf_c + nadp_c,0.0,0.0,1000.0,False
MTI,Maltose trehalose isomerase,tre_c <=> malt_c,0.0,-1000.0,1000.0,True
MTRI,5-methylthioribose-1-phosphate isomerase,5mdr1p_c <=> 5mdru1p_c,0.0,-1000.0,1000.0,True
MXYLt5,M xylene  transport out via proton antiport  cytosolexternal,h_p + m_xyl_c --> h_c + m_xyl_e,0.0,0.0,1000.0,False
MXYLt6,M xylene transport out via proton antiport  periplasmexternal,h_p + m_xyl_p --> h_c + m_xyl_e,0.0,0.0,1000.0,False
M_XYLtpp,Passive diffusion,m_xyl_p <=> m_xyl_c,0.0,-1000.0,1000.0,True
M_Xylt1,M xylene  outer membrane porin transport,m_xyl_e <=> m_xyl_p,0.0,-1000.0,1000.0,True
NABTNO,N4 AcetylaminobutanalNAD oxidoreductase,h2o_c + n4abutn_c + nad_c --> 4aabutn_c + 2.0 h_c + nadh_c,0.0,0.0,1000.0,False
NACODA,N-acetylornithine deacetylase,acg5sa_c + h2o_c --> ac_c + glu5sa_c,0.0,0.0,1000.0,False
NADDP,NAD diphosphatase,h2o_c + nad_c --> amp_c + 2.0 h_c + nmn_c,0.0,0.0,1000.0,False
NADH10,NADH dehydrogenase (menaquinone-8 & 0 protons),h_c + mqn8_c + nadh_c --> mql8_c + nad_c,0.0,0.0,1000.0,False
NADH16pp,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),4.0 h_c + nadh_c + q8_c --> 3.0 h_p + nad_c + q8h2_c,27.521958412319236,0.0,1000.0,False
NADH17pp,NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm),4.0 h_c + mqn8_c + nadh_c --> 3.0 h_p + mql8_c + nad_c,0.0,0.0,1000.0,False
NADH18pp,NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm),2dmmq8_c + 4.0 h_c + nadh_c --> 2dmmql8_c + 3.0 h_p + nad_c,0.0,0.0,1000.0,False
NADH5,NADH dehydrogenase (ubiquinone-8 ),h_c + nadh_c + q8_c --> nad_c + q8h2_c,0.0,0.0,1000.0,False
NADH9,NADH dehydrogenase (demethylmenaquinone-8 & 0 protons),2dmmq8_c + h_c + nadh_c --> 2dmmql8_c + nad_c,0.0,0.0,1000.0,False
NADHHR,NADH hydratase,h2o_c + nadh_c --> nadhx__R_c,0.0,0.0,1000.0,False
NADHHS,NADH hydratase,h2o_c + nadh_c --> nadhx__S_c,0.0,0.0,1000.0,False
NADHPO,NADH peroxidase,h2o2_c + h_c + nadh_c --> 2.0 h2o_c + nad_c,0.0,0.0,1000.0,False
NADHXD,NADHX dehydratase,adp_c + nadhx__S_c --> amp_c + h_c + nadh_c + pi_c,0.0,0.0,1000.0,False
NADHXE,NADHX epimerase,nadhx__S_c <=> nadhx__R_c,0.0,-1000.0,1000.0,True
NADK,NAD kinase,atp_c + nad_c --> adp_c + h_c + nadp_c,0.00017737508553895893,0.0,1000.0,False
NADPHHR,NADPH hydratase,h2o_c + nadph_c --> nadphx__R_c,0.0,0.0,1000.0,False
NADPHHS,NADPH hydratase,h2o_c + nadph_c --> nadphx__S_c,0.0,0.0,1000.0,False
NADPHQR2,NADPH Quinone Reductase (Ubiquinone-8),h_c + nadph_c + q8_c --> nadp_c + q8h2_c,0.0,0.0,1000.0,False
NADPHQR3,NADPH Quinone Reductase (Menaquinone-8),h_c + mqn8_c + nadph_c --> mql8_c + nadp_c,0.0,0.0,1000.0,False
NADPHXD,NADPHX dehydratase,adp_c + nadphx__S_c --> amp_c + h_c + nadph_c + pi_c,0.0,0.0,1000.0,False
NADPHXE,NADPHX epimerase,nadphx__R_c <=> nadphx__S_c,0.0,-1000.0,1000.0,True
NADS1,NAD synthase (nh3),atp_c + dnad_c + nh4_c --> amp_c + h_c + nad_c + ppi_c,0.0009039383553898885,0.0,1000.0,False
NADS2,Nicotinate-mononucleotide adenylyltransferase,atp_c + dnad_c + gln__L_c + h2o_c --> amp_c + glu__L_c + h_c + nad_c + ppi_c,0.0,0.0,1000.0,False
NADTRHD,NAD transhydrogenase,nad_c + nadph_c --> nadh_c + nadp_c,0.0,0.0,1000.0,False
NAPRT,NAPRTase (rev),h_c + nac_c + prpp_c <=> nicrnt_c + ppi_c,0.0009039383553898885,-1000.0,1000.0,True
NAabcO,Sodium transport out via ABC system,atp_c + h2o_c + na1_c --> adp_c + h_c + na1_e + pi_c,0.0,0.0,1000.0,False
NAt3_1,Sodium proton antiporter  HNA is 11,h_e + na1_c --> h_c + na1_e,0.0,0.0,1000.0,False
NAt3pp,Sodium transport out via proton antiport (cytoplasm to periplasm),h_p + na1_c --> h_c + na1_p,0.0,0.0,1000.0,False
NAtex,Sodium transport via diffusion (extracellular to periplasm),na1_e <=> na1_p,0.0,-1000.0,1000.0,True
NDP3,Nucleoside diphosphatase  GDP,gdp_c + h2o_c --> gmp_c + h_c + pi_c,0.0,0.0,1000.0,False
NDP8,Nucleoside-diphosphatase (dUDP),dudp_c + h2o_c --> dump_c + h_c + pi_c,0.0,0.0,1000.0,False
NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),atp_c + gdp_c <=> adp_c + gtp_c,0.20445593584795543,-1000.0,1000.0,True
NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),atp_c + udp_c <=> adp_c + utp_c,0.2002429799571951,-1000.0,1000.0,True
NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),atp_c + cdp_c <=> adp_c + ctp_c,0.4260013858099069,-1000.0,1000.0,True
NDPK4,Nucleoside-diphosphate kinase (ATP:dTDP),atp_c + dtdp_c <=> adp_c + dttp_c,0.010382989906564952,-1000.0,1000.0,True
